timestamp,temperature_2m,precipitation,wind_speed_10m,wind_direction_10m
2025-06-11 02:00:00,20.5,3.1,3.42,299
2025-06-11 03:00:00,20.4,9.7,3.94,296
2025-06-11 04:00:00,19.9,4.0,4.02,297
2025-06-11 05:00:00,18.9,3.4,3.51,274
2025-06-11 06:00:00,18.1,4.4,2.76,258
2025-06-11 07:00:00,18.8,0.7,1.48,298
2025-06-11 08:00:00,19.5,1.7,1.18,258
2025-06-11 09:00:00,20.4,0.4,0.98,204
2025-06-11 10:00:00,21.6,0.0,1.05,149
2025-06-11 11:00:00,21.8,0.0,0.74,28
2025-06-11 12:00:00,23.5,0.0,0.57,345
2025-06-11 13:00:00,24.5,0.0,2.36,276
2025-06-11 14:00:00,23.4,0.0,3.71,296
2025-06-11 15:00:00,22.8,0.0,3.64,302
2025-06-11 16:00:00,22.6,0.0,3.28,308
2025-06-11 17:00:00,22.5,0.0,2.96,307
2025-06-11 18:00:00,22.2,0.0,2.65,302
2025-06-11 19:00:00,21.7,0.0,2.3,297
2025-06-11 20:00:00,21.0,0.0,2.19,325
2025-06-11 21:00:00,20.0,0.0,1.13,319
2025-06-11 22:00:00,19.9,0.0,0.39,230
2025-06-11 23:00:00,19.3,0.0,0.22,333
2025-06-12 00:00:00,19.0,0.0,0.85,360
2025-06-12 01:00:00,18.3,0.0,0.11,27
2025-06-12 02:00:00,17.9,0.0,0.81,349
2025-06-12 03:00:00,18.0,0.0,1.81,6
2025-06-12 04:00:00,18.5,0.0,1.17,10
2025-06-12 05:00:00,18.0,0.0,0.29,31
2025-06-12 06:00:00,18.8,0.5,0.25,191
2025-06-12 07:00:00,18.8,0.9,1.15,34
2025-06-12 08:00:00,19.1,0.9,1.66,46
2025-06-12 09:00:00,20.2,0.3,2.51,95
2025-06-12 10:00:00,21.5,0.6,0.71,135
2025-06-12 11:00:00,22.4,0.0,2.07,127
2025-06-12 12:00:00,22.0,0.0,1.94,136
2025-06-12 13:00:00,22.9,0.0,2.34,132
2025-06-12 14:00:00,22.6,0.1,3.09,117
2025-06-12 15:00:00,22.0,0.0,3.04,123
2025-06-12 16:00:00,20.8,0.7,2.38,105
2025-06-12 17:00:00,19.5,2.9,2.35,89
2025-06-12 18:00:00,19.4,2.9,2.28,113
2025-06-12 19:00:00,19.0,2.2,2.81,95
2025-06-12 20:00:00,19.0,1.0,2.53,105
2025-06-12 21:00:00,18.8,0.8,2.83,98
2025-06-12 22:00:00,18.6,0.1,2.52,82
2025-06-12 23:00:00,18.6,0.1,2.44,79
2025-06-13 00:00:00,18.8,0.0,2.37,97
2025-06-13 01:00:00,18.7,2.7,2.68,117
2025-06-13 02:00:00,18.6,0.9,2.93,98
2025-06-13 03:00:00,18.4,1.9,3.86,100
2025-06-13 04:00:00,18.1,2.0,3.1,93
2025-06-13 05:00:00,18.2,4.5,3.06,95
2025-06-13 06:00:00,18.5,0.0,3.41,93
2025-06-13 07:00:00,19.1,0.0,3.73,102
2025-06-13 08:00:00,19.6,0.0,3.55,100
2025-06-13 09:00:00,20.2,0.0,2.86,95
2025-06-13 10:00:00,22.2,0.0,3.56,107
2025-06-13 11:00:00,23.3,0.0,3.5,112
2025-06-13 12:00:00,24.0,0.0,3.55,112
2025-06-13 13:00:00,24.4,0.0,3.5,121
2025-06-13 14:00:00,24.1,0.0,3.36,115
2025-06-13 15:00:00,24.5,0.0,3.17,106
2025-06-13 16:00:00,24.0,0.0,2.97,110
2025-06-13 17:00:00,23.7,0.1,2.75,106
2025-06-13 18:00:00,23.1,0.0,2.8,89
2025-06-13 19:00:00,22.5,0.0,2.76,78
2025-06-13 20:00:00,21.8,0.0,3.31,79
2025-06-13 21:00:00,21.3,0.0,4.25,89
2025-06-13 22:00:00,21.6,0.0,4.8,89
2025-06-13 23:00:00,22.0,0.7,4.63,104
2025-06-14 00:00:00,22.2,1.8,5.39,116
2025-06-14 01:00:00,22.1,0.0,6.3,110
2025-06-14 02:00:00,21.9,0.1,5.78,112
2025-06-14 03:00:00,21.9,0.5,4.59,101
2025-06-14 04:00:00,21.5,0.2,4.5,91
2025-06-14 05:00:00,21.3,3.3,4.11,85
2025-06-14 06:00:00,21.2,3.5,5.59,100
2025-06-14 07:00:00,21.5,2.9,5.36,110
2025-06-14 08:00:00,22.0,2.0,4.77,120
2025-06-14 09:00:00,22.5,1.4,3.98,130
2025-06-14 10:00:00,23.4,2.3,4.47,152
2025-06-14 11:00:00,24.0,0.6,3.12,130
2025-06-14 12:00:00,23.6,0.7,3.48,122
2025-06-14 13:00:00,24.0,0.6,4.32,137
2025-06-14 14:00:00,24.5,0.6,4.04,139
2025-06-14 15:00:00,24.4,0.2,4.11,117
2025-06-14 16:00:00,24.5,1.1,3.9,126
2025-06-14 17:00:00,23.6,0.4,3.32,136
2025-06-14 18:00:00,23.2,0.4,3.01,122
2025-06-14 19:00:00,23.1,0.3,2.75,119
2025-06-14 20:00:00,23.2,0.3,1.36,144
2025-06-14 21:00:00,23.5,0.1,1.81,174
2025-06-14 22:00:00,23.7,0.7,2.55,196
2025-06-14 23:00:00,24.0,1.3,5.05,244
2025-06-15 00:00:00,23.8,0.5,3.3,267
2025-06-15 01:00:00,23.0,0.1,4.18,285
2025-06-15 02:00:00,22.5,0.0,4.32,275
2025-06-15 03:00:00,22.5,0.2,5.71,267
2025-06-15 04:00:00,22.0,0.0,5.73,264
2025-06-15 05:00:00,21.9,0.0,5.2,269
2025-06-15 06:00:00,21.9,0.0,4.81,279
2025-06-15 07:00:00,22.2,0.0,4.14,282
2025-06-15 08:00:00,23.0,0.0,2.97,290
2025-06-15 09:00:00,24.0,0.0,1.8,289
2025-06-15 10:00:00,26.0,0.0,1.5,206
2025-06-15 11:00:00,26.8,0.0,1.4,184
2025-06-15 12:00:00,28.0,0.0,1.53,199
2025-06-15 13:00:00,28.4,0.0,1.06,161
2025-06-15 14:00:00,29.3,0.0,1.51,146
2025-06-15 15:00:00,28.5,0.0,3.12,158
2025-06-15 16:00:00,26.9,0.1,2.5,160
2025-06-15 17:00:00,24.6,4.9,1.57,163
2025-06-15 18:00:00,24.6,2.1,0.89,142
2025-06-15 19:00:00,24.4,0.0,1.81,114
2025-06-15 20:00:00,23.6,0.5,1.89,122
2025-06-15 21:00:00,23.0,0.3,2.3,132
2025-06-15 22:00:00,22.6,0.9,1.96,84
2025-06-15 23:00:00,22.7,1.5,2.03,106
2025-06-16 00:00:00,22.9,0.0,1.79,117
2025-06-16 01:00:00,23.2,0.0,2.34,124
2025-06-16 02:00:00,23.0,0.0,2.1,128
2025-06-16 03:00:00,23.0,0.0,2.06,139
2025-06-16 04:00:00,23.2,0.1,2.23,164
2025-06-16 05:00:00,23.5,0.6,3.27,169
2025-06-16 06:00:00,23.5,0.4,3.97,175
2025-06-16 07:00:00,24.6,1.1,5.21,217
2025-06-16 08:00:00,25.4,0.1,5.04,217
2025-06-16 09:00:00,26.0,0.2,4.94,219
2025-06-16 10:00:00,28.4,0.1,4.25,208
2025-06-16 11:00:00,29.2,0.1,4.23,203
2025-06-16 12:00:00,30.3,0.1,4.74,198
2025-06-16 13:00:00,30.4,0.0,4.73,196
2025-06-16 14:00:00,29.8,0.0,6.74,215
2025-06-16 15:00:00,27.4,0.1,8.82,229
2025-06-16 16:00:00,26.8,0.1,5.67,248
2025-06-16 17:00:00,24.8,0.4,5.41,298
2025-06-16 18:00:00,23.9,0.0,5.6,287
2025-06-16 19:00:00,23.5,0.0,3.75,286
2025-06-16 20:00:00,22.5,0.0,1.13,311
2025-06-16 21:00:00,22.0,0.0,0.25,90
2025-06-16 22:00:00,21.9,0.0,0.65,302
2025-06-16 23:00:00,21.8,0.0,0.47,288
2025-06-17 00:00:00,21.8,0.0,0.65,266
2025-06-17 01:00:00,21.5,0.0,0.68,253
2025-06-17 02:00:00,21.3,0.0,0.32,252
2025-06-17 03:00:00,21.5,0.0,0.05,360
2025-06-17 04:00:00,21.1,0.0,0.4,360
2025-06-17 05:00:00,21.1,0.0,1.16,335
2025-06-17 06:00:00,21.5,0.0,1.22,341
2025-06-17 07:00:00,23.2,0.0,0.63,299
2025-06-17 08:00:00,24.5,0.0,1.41,197
2025-06-17 09:00:00,25.1,0.0,1.57,171
2025-06-17 10:00:00,24.5,0.0,1.61,126
2025-06-17 11:00:00,26.2,0.0,1.81,141
2025-06-17 12:00:00,27.1,0.0,1.67,139
2025-06-17 13:00:00,27.8,0.0,1.78,142
2025-06-17 14:00:00,27.2,0.0,2.78,142
2025-06-17 15:00:00,27.4,0.0,2.8,140
2025-06-17 16:00:00,26.9,0.0,3.26,131
2025-06-17 17:00:00,26.1,0.0,3.52,120
2025-06-17 18:00:00,25.5,0.0,2.75,109
2025-06-17 19:00:00,24.1,0.0,2.12,98
2025-06-17 20:00:00,22.8,0.0,1.95,89
2025-06-17 21:00:00,22.4,0.0,0.62,104
2025-06-17 22:00:00,23.3,0.0,2.1,91
2025-06-17 23:00:00,23.0,0.0,1.86,84
2025-06-18 00:00:00,22.2,0.0,1.28,59
2025-06-18 01:00:00,22.5,0.0,0.72,65
2025-06-18 02:00:00,22.2,0.0,0.87,66
2025-06-18 03:00:00,21.8,0.0,1.08,68
2025-06-18 04:00:00,21.5,0.0,0.99,60
2025-06-18 05:00:00,21.4,0.0,0.29,59
2025-06-18 06:00:00,23.0,0.0,0.57,45
2025-06-18 07:00:00,24.8,0.0,1.63,230
2025-06-18 08:00:00,26.1,0.0,1.82,212
2025-06-18 09:00:00,26.9,0.0,1.31,173
2025-06-18 10:00:00,27.4,0.0,1.52,157
2025-06-18 11:00:00,28.1,0.0,1.75,167
2025-06-18 12:00:00,28.8,0.0,1.79,210
2025-06-18 13:00:00,28.8,0.0,3.35,271
2025-06-18 14:00:00,28.3,0.0,4.57,290
2025-06-18 15:00:00,27.5,0.0,4.67,297
2025-06-18 16:00:00,27.0,0.0,4.08,293
2025-06-18 17:00:00,26.4,0.0,4.12,301
2025-06-18 18:00:00,25.3,0.0,3.73,302
2025-06-18 19:00:00,24.4,0.0,3.68,307
2025-06-18 20:00:00,23.5,0.0,3.62,311
2025-06-18 21:00:00,22.9,0.0,3.06,308
2025-06-18 22:00:00,23.3,0.0,2.68,303
2025-06-18 23:00:00,22.9,0.0,2.53,295
2025-06-19 00:00:00,22.0,0.0,1.26,326
2025-06-19 01:00:00,20.8,0.0,0.92,315
2025-06-19 02:00:00,20.6,0.0,1.13,315
2025-06-19 03:00:00,20.1,0.0,0.81,330
2025-06-19 04:00:00,19.9,0.0,0.9,357
2025-06-19 05:00:00,19.7,0.0,1.2,5
2025-06-19 06:00:00,20.0,0.0,0.95,18
2025-06-19 07:00:00,22.1,0.0,0.65,203
2025-06-19 08:00:00,23.2,0.0,1.26,214
2025-06-19 09:00:00,24.5,0.0,0.52,197
2025-06-19 10:00:00,26.0,0.0,1.01,213
2025-06-19 11:00:00,26.8,0.0,1.15,198
2025-06-19 12:00:00,27.6,0.0,1.17,200
2025-06-19 13:00:00,28.5,0.0,0.6,180
2025-06-19 14:00:00,28.6,0.0,1.18,192
2025-06-19 15:00:00,28.4,0.0,1.61,206
2025-06-19 16:00:00,28.4,0.0,2.69,235
2025-06-19 17:00:00,28.5,0.0,3.0,268
2025-06-19 18:00:00,27.5,0.0,2.95,273
2025-06-19 19:00:00,25.6,0.0,3.01,276
2025-06-19 20:00:00,24.4,0.0,2.1,298
2025-06-19 21:00:00,23.3,0.0,1.1,321
2025-06-19 22:00:00,22.8,0.0,0.82,322
2025-06-19 23:00:00,22.1,0.0,0.46,319
2025-06-20 00:00:00,21.9,0.0,0.05,360
2025-06-20 01:00:00,21.8,0.0,0.36,16
2025-06-20 02:00:00,21.9,0.0,0.14,45
2025-06-20 03:00:00,21.7,0.0,0.85,69
2025-06-20 04:00:00,21.6,0.0,1.54,65
2025-06-20 05:00:00,21.7,0.0,2.11,85
2025-06-20 06:00:00,22.2,0.0,3.05,87
2025-06-20 07:00:00,23.1,0.0,2.5,74
2025-06-20 08:00:00,24.5,0.0,3.06,95
2025-06-20 09:00:00,25.6,0.0,3.24,103
2025-06-20 10:00:00,27.0,0.0,3.69,106
2025-06-20 11:00:00,27.5,0.0,3.67,105
2025-06-20 12:00:00,27.8,0.0,3.88,102
2025-06-20 13:00:00,28.0,0.0,4.29,101
2025-06-20 14:00:00,27.9,0.0,4.28,101
2025-06-20 15:00:00,27.7,0.0,4.73,97
2025-06-20 16:00:00,27.5,0.0,4.55,90
2025-06-20 17:00:00,27.0,0.0,4.65,91
2025-06-20 18:00:00,26.6,0.0,3.42,78
2025-06-20 19:00:00,26.2,0.0,2.47,83
2025-06-20 20:00:00,25.3,0.0,2.3,77
2025-06-20 21:00:00,24.5,0.0,2.47,69
2025-06-20 22:00:00,25.0,0.0,1.53,122
2025-06-20 23:00:00,24.6,0.0,1.45,134
2025-06-21 00:00:00,24.5,0.0,1.8,136
2025-06-21 01:00:00,23.9,0.0,1.94,108
2025-06-21 02:00:00,23.7,0.0,2.26,108
2025-06-21 03:00:00,23.7,0.0,1.61,95
2025-06-21 04:00:00,23.8,0.0,2.47,104
2025-06-21 05:00:00,23.9,0.0,2.75,117
2025-06-21 06:00:00,24.1,0.0,2.83,132
2025-06-21 07:00:00,24.5,0.0,3.01,132
2025-06-21 08:00:00,24.9,0.0,2.93,127
2025-06-21 09:00:00,26.6,0.0,3.16,141
2025-06-21 10:00:00,27.5,0.0,4.45,145
2025-06-21 11:00:00,28.4,0.0,4.32,137
2025-06-21 12:00:00,28.2,0.0,3.64,127
2025-06-21 13:00:00,28.4,0.0,2.89,127
2025-06-21 14:00:00,28.4,0.0,1.3,118
2025-06-21 15:00:00,28.9,0.0,0.71,135
2025-06-21 16:00:00,28.8,0.0,1.36,126
2025-06-21 17:00:00,27.1,0.0,2.59,118
2025-06-21 18:00:00,26.7,0.0,2.86,115
2025-06-21 19:00:00,26.1,0.0,2.97,134
2025-06-21 20:00:00,26.2,0.0,2.46,175
2025-06-21 21:00:00,26.2,0.0,2.81,175
2025-06-21 22:00:00,26.0,0.0,3.72,158
2025-06-21 23:00:00,26.0,0.0,4.62,164
2025-06-22 00:00:00,26.1,0.0,4.94,167
2025-06-22 01:00:00,26.0,0.0,4.58,169
2025-06-22 02:00:00,25.7,0.0,3.67,169
2025-06-22 03:00:00,25.5,0.0,2.96,175
2025-06-22 04:00:00,25.2,0.0,2.65,178
2025-06-22 05:00:00,25.2,0.0,3.04,194
2025-06-22 06:00:00,25.6,0.0,3.76,210
2025-06-22 07:00:00,26.0,0.0,4.15,220
2025-06-22 08:00:00,26.1,0.0,3.89,223
2025-06-22 09:00:00,26.8,0.0,3.89,227
2025-06-22 10:00:00,27.2,0.0,3.46,217
2025-06-22 11:00:00,27.1,0.0,2.44,195
2025-06-22 12:00:00,26.6,0.2,2.62,154
2025-06-22 13:00:00,27.0,0.2,2.17,142
2025-06-22 14:00:00,27.5,0.2,2.02,173
2025-06-22 15:00:00,26.1,1.1,2.68,243
2025-06-22 16:00:00,24.7,0.9,2.36,276
2025-06-22 17:00:00,24.0,2.0,1.41,315
2025-06-22 18:00:00,23.6,2.1,1.6,346
2025-06-22 19:00:00,23.0,3.0,1.8,3
2025-06-22 20:00:00,22.9,1.8,0.14,45
2025-06-22 21:00:00,22.7,3.3,1.57,27
2025-06-22 22:00:00,23.2,0.5,0.4,263
2025-06-22 23:00:00,22.9,0.3,0.63,241
2025-06-23 00:00:00,22.9,0.1,0.78,310
2025-06-23 01:00:00,23.0,0.3,1.33,304
2025-06-23 02:00:00,23.0,0.6,1.57,329
2025-06-23 03:00:00,22.4,1.5,1.67,311
2025-06-23 04:00:00,21.8,0.4,3.41,356
2025-06-23 05:00:00,21.3,6.6,1.18,306
2025-06-23 06:00:00,21.0,2.6,1.64,290
2025-06-23 07:00:00,21.5,0.1,1.0,267
2025-06-23 08:00:00,22.1,0.0,1.38,226
2025-06-23 09:00:00,22.9,0.0,0.81,281
2025-06-23 10:00:00,25.5,0.0,0.61,171
2025-06-23 11:00:00,26.4,0.0,1.25,182
2025-06-23 12:00:00,27.4,0.0,1.36,163
2025-06-23 13:00:00,27.0,0.0,3.02,146
2025-06-23 14:00:00,26.6,0.1,3.96,155
2025-06-23 15:00:00,26.5,0.1,2.53,162
2025-06-23 16:00:00,26.1,0.4,1.73,202
2025-06-23 17:00:00,24.9,0.7,1.23,153
2025-06-23 18:00:00,24.1,0.1,1.77,112
2025-06-23 19:00:00,23.9,0.0,1.93,100
2025-06-23 20:00:00,23.5,0.1,1.62,99
2025-06-23 21:00:00,23.3,0.1,0.69,120
2025-06-23 22:00:00,23.5,1.4,1.6,32
2025-06-23 23:00:00,23.4,2.1,1.47,100
2025-06-24 00:00:00,23.2,2.9,2.45,73
2025-06-24 01:00:00,23.1,2.4,2.5,90
2025-06-24 02:00:00,23.2,1.5,2.96,95
2025-06-24 03:00:00,23.4,0.3,3.49,103
2025-06-24 04:00:00,23.5,1.2,3.08,107
2025-06-24 05:00:00,23.5,2.8,2.58,105
2025-06-24 06:00:00,23.5,2.0,3.07,106
2025-06-24 07:00:00,23.9,1.1,3.27,115
2025-06-24 08:00:00,23.9,0.6,3.21,86
2025-06-24 09:00:00,25.1,0.2,4.16,94
2025-06-24 10:00:00,24.6,1.2,3.77,101
2025-06-24 11:00:00,26.1,0.2,4.88,101
2025-06-24 12:00:00,26.6,0.0,4.34,111
2025-06-24 13:00:00,25.8,0.0,3.85,99
2025-06-24 14:00:00,25.9,0.3,4.4,98
2025-06-24 15:00:00,25.2,1.7,4.98,103
2025-06-24 16:00:00,24.6,2.1,4.58,101
2025-06-24 17:00:00,24.3,2.8,4.8,104
2025-06-24 18:00:00,24.2,6.5,4.89,104
2025-06-24 19:00:00,24.2,6.1,6.14,111
2025-06-24 20:00:00,24.5,3.8,5.98,146
2025-06-24 21:00:00,24.2,1.9,3.75,138
2025-06-24 22:00:00,24.3,1.4,4.13,111
2025-06-24 23:00:00,24.1,1.8,4.46,106
2025-06-25 00:00:00,24.1,0.5,5.12,116
2025-06-25 01:00:00,24.0,0.0,5.39,112
2025-06-25 02:00:00,24.0,0.0,4.72,114
2025-06-25 03:00:00,24.1,0.0,4.48,119
2025-06-25 04:00:00,24.0,0.0,3.62,118
2025-06-25 05:00:00,23.8,0.0,3.87,115
2025-06-25 06:00:00,24.0,0.1,3.67,119
2025-06-25 07:00:00,24.7,0.0,3.75,121
2025-06-25 08:00:00,25.6,0.0,3.26,126
2025-06-25 09:00:00,26.4,0.0,3.29,132
2025-06-25 10:00:00,26.5,0.4,2.13,156
2025-06-25 11:00:00,26.9,0.2,1.74,141
2025-06-25 12:00:00,28.2,0.5,3.03,149
2025-06-25 13:00:00,26.9,2.0,4.0,193
2025-06-25 14:00:00,27.0,0.2,0.61,261
2025-06-25 15:00:00,26.0,4.0,0.89,286
2025-06-25 16:00:00,26.8,0.0,2.33,121
2025-06-25 17:00:00,26.5,0.4,2.02,200
2025-06-25 18:00:00,26.1,0.1,0.81,227
2025-06-25 19:00:00,25.1,0.1,2.01,297
2025-06-25 20:00:00,23.8,0.1,2.64,289
2025-06-25 21:00:00,23.0,1.1,2.7,289
2025-06-25 22:00:00,22.6,0.8,3.32,291
2025-06-25 23:00:00,22.1,1.6,2.56,301
2025-06-26 00:00:00,21.9,2.9,1.43,331
2025-06-26 01:00:00,22.0,1.1,1.38,316
2025-06-26 02:00:00,22.5,0.4,3.26,311
2025-06-26 03:00:00,22.5,0.2,4.09,292
2025-06-26 04:00:00,22.4,0.0,3.89,288
2025-06-26 05:00:00,22.0,0.0,3.81,293
2025-06-26 06:00:00,22.0,0.0,3.59,289
2025-06-26 07:00:00,22.9,0.0,3.61,280
2025-06-26 08:00:00,23.8,0.0,3.16,281
2025-06-26 09:00:00,24.7,0.0,2.57,278
2025-06-26 10:00:00,26.0,0.0,2.41,264
2025-06-26 11:00:00,26.8,0.0,2.17,255
2025-06-26 12:00:00,27.4,0.0,2.52,249
2025-06-26 13:00:00,28.0,0.0,2.91,266
2025-06-26 14:00:00,28.1,0.0,3.04,290
2025-06-26 15:00:00,27.8,0.0,3.36,295
2025-06-26 16:00:00,27.3,0.0,3.78,294
2025-06-26 17:00:00,26.6,0.0,3.66,292
2025-06-26 18:00:00,25.4,0.0,3.68,292
2025-06-26 19:00:00,24.2,0.0,3.36,298
2025-06-26 20:00:00,23.4,0.0,3.01,302
2025-06-26 21:00:00,23.0,0.0,2.8,310
2025-06-26 22:00:00,23.3,0.0,2.96,307
2025-06-26 23:00:00,22.9,0.0,2.89,300
2025-06-27 00:00:00,22.7,0.0,2.89,293
2025-06-27 01:00:00,22.4,0.0,2.64,299
2025-06-27 02:00:00,22.1,0.0,2.51,305
2025-06-27 03:00:00,21.9,0.0,2.45,309
2025-06-27 04:00:00,21.9,0.0,2.8,301
2025-06-27 05:00:00,21.9,0.0,2.71,298
2025-06-27 06:00:00,22.2,0.0,2.57,299
2025-06-27 07:00:00,23.4,0.0,2.52,291
2025-06-27 08:00:00,24.4,0.0,2.51,276
2025-06-27 09:00:00,25.4,0.0,2.45,272
2025-06-27 10:00:00,26.6,0.0,2.6,271
2025-06-27 11:00:00,27.5,0.0,2.6,273
2025-06-27 12:00:00,28.2,0.0,3.08,278
2025-06-27 13:00:00,28.8,0.0,3.77,281
2025-06-27 14:00:00,28.6,0.0,4.05,288
2025-06-27 15:00:00,28.3,0.0,3.96,291
2025-06-27 16:00:00,27.7,0.0,3.77,292
2025-06-27 17:00:00,27.0,0.0,3.82,297
2025-06-27 18:00:00,26.0,0.0,4.1,300
2025-06-27 19:00:00,24.8,0.0,3.87,309
2025-06-27 20:00:00,23.9,0.0,3.44,310
2025-06-27 21:00:00,23.1,0.0,2.78,300
2025-06-27 22:00:00,23.4,0.0,2.71,300
2025-06-27 23:00:00,23.2,0.0,3.13,295
2025-06-28 00:00:00,23.0,0.0,3.14,301
2025-06-28 01:00:00,23.0,0.0,2.94,302
2025-06-28 02:00:00,22.9,0.0,2.63,309
2025-06-28 03:00:00,23.0,0.0,2.83,314
2025-06-28 04:00:00,23.3,0.0,2.65,317
2025-06-28 05:00:00,23.7,0.0,2.12,315
2025-06-28 06:00:00,23.9,0.0,1.93,329
2025-06-28 07:00:00,24.6,0.0,2.09,318
2025-06-28 08:00:00,25.5,0.0,2.62,294
2025-06-28 09:00:00,26.5,0.0,3.07,277
2025-06-28 10:00:00,27.7,0.0,3.52,285
2025-06-28 11:00:00,28.5,0.0,3.95,279
2025-06-28 12:00:00,28.7,0.0,4.29,278
2025-06-28 13:00:00,28.8,0.0,4.23,281
2025-06-28 14:00:00,28.9,0.0,4.69,277
2025-06-28 15:00:00,28.9,0.0,4.48,276
2025-06-28 16:00:00,28.8,0.0,4.15,279
2025-06-28 17:00:00,28.4,0.0,3.9,279
2025-06-28 18:00:00,27.5,0.0,3.71,273
2025-06-28 19:00:00,26.2,0.0,3.76,275
2025-06-28 20:00:00,25.2,0.0,3.3,288
2025-06-28 21:00:00,24.8,0.0,2.75,299
2025-06-28 22:00:00,25.2,0.0,2.36,291
2025-06-28 23:00:00,24.9,0.0,2.19,294
2025-06-29 00:00:00,24.6,0.0,2.09,303
2025-06-29 01:00:00,24.5,0.0,1.91,313
2025-06-29 02:00:00,24.3,0.0,1.67,311
2025-06-29 03:00:00,24.1,0.0,1.35,309
2025-06-29 04:00:00,24.0,0.0,1.32,307
2025-06-29 05:00:00,23.9,0.0,1.13,319
2025-06-29 06:00:00,24.0,0.0,1.31,313
2025-06-29 07:00:00,24.5,0.0,1.3,286
2025-06-29 08:00:00,25.6,0.1,1.33,257
2025-06-29 09:00:00,26.5,0.0,1.68,243
2025-06-29 10:00:00,28.0,0.0,1.94,252
2025-06-29 11:00:00,28.6,0.0,1.6,238
2025-06-29 12:00:00,29.3,0.0,1.52,226
2025-06-29 13:00:00,30.2,0.0,1.5,249
2025-06-29 14:00:00,30.7,0.0,1.95,244
2025-06-29 15:00:00,30.6,0.0,2.44,244
2025-06-29 16:00:00,30.4,0.0,2.53,255
2025-06-29 17:00:00,29.8,0.0,2.6,269
2025-06-29 18:00:00,28.5,0.0,2.1,273
2025-06-29 19:00:00,27.0,0.0,1.36,276
2025-06-29 20:00:00,25.5,0.0,0.15,270
2025-06-29 21:00:00,24.5,0.0,0.51,61
2025-06-29 22:00:00,25.0,0.0,0.45,276
2025-06-29 23:00:00,24.6,0.0,0.71,51
2025-06-30 00:00:00,24.4,0.0,1.81,62
2025-06-30 01:00:00,24.2,0.0,2.15,62
2025-06-30 02:00:00,24.2,0.0,1.88,73
2025-06-30 03:00:00,24.4,0.0,1.76,75
2025-06-30 04:00:00,24.4,0.0,2.12,75
2025-06-30 05:00:00,24.4,0.0,2.2,78
2025-06-30 06:00:00,24.6,0.0,2.49,80
2025-06-30 07:00:00,25.6,0.0,3.15,88
2025-06-30 08:00:00,26.7,0.0,3.05,100
2025-06-30 09:00:00,27.5,0.0,2.61,110
2025-06-30 10:00:00,28.4,0.0,2.87,121
2025-06-30 11:00:00,28.8,0.0,2.97,126
2025-06-30 12:00:00,29.4,0.0,3.15,126
2025-06-30 13:00:00,29.5,0.0,3.22,123
2025-06-30 14:00:00,29.6,0.0,3.23,122
2025-06-30 15:00:00,29.6,0.0,2.33,121
2025-06-30 16:00:00,29.6,0.0,1.94,134
2025-06-30 17:00:00,29.1,0.0,2.02,136
2025-06-30 18:00:00,28.0,0.0,1.82,127
2025-06-30 19:00:00,27.0,0.0,1.95,113
2025-06-30 20:00:00,26.1,0.0,2.15,89
2025-06-30 21:00:00,25.8,0.0,2.21,85
2025-06-30 22:00:00,25.6,0.0,1.86,84
2025-06-30 23:00:00,25.5,0.0,1.55,86
2025-07-01 00:00:00,25.2,0.0,1.72,82
2025-07-01 01:00:00,25.1,0.0,1.55,92
2025-07-01 02:00:00,24.9,0.0,1.75,88
2025-07-01 03:00:00,24.8,0.0,1.42,80
2025-07-01 04:00:00,24.6,0.0,1.45,90
2025-07-01 05:00:00,24.5,0.0,1.6,90
2025-07-01 06:00:00,24.8,0.0,1.96,84
2025-07-01 07:00:00,25.6,0.0,1.95,89
2025-07-01 08:00:00,26.8,0.0,1.83,101
2025-07-01 09:00:00,28.0,0.0,1.6,122
2025-07-01 10:00:00,28.8,0.0,1.8,161
2025-07-01 11:00:00,29.2,0.0,1.75,167
2025-07-01 12:00:00,30.0,0.0,1.27,171
2025-07-01 13:00:00,30.5,0.0,2.12,207
2025-07-01 14:00:00,31.1,0.0,2.91,246
2025-07-01 15:00:00,31.4,0.0,3.66,273
2025-07-01 16:00:00,30.8,0.0,4.22,280
2025-07-01 17:00:00,29.9,0.0,3.63,282
2025-07-01 18:00:00,29.0,0.0,3.04,295
2025-07-01 19:00:00,28.2,0.0,2.49,300
2025-07-01 20:00:00,27.3,0.0,1.8,289
2025-07-01 21:00:00,26.6,0.0,1.53,281
2025-07-01 22:00:00,26.2,0.0,0.61,279
2025-07-01 23:00:00,25.7,0.0,1.0,252
2025-07-02 00:00:00,25.4,0.0,1.14,285
2025-07-02 01:00:00,24.9,0.0,0.89,322
2025-07-02 02:00:00,24.6,0.0,1.19,327
2025-07-02 03:00:00,24.6,0.0,1.98,315
2025-07-02 04:00:00,24.9,0.0,2.29,306
2025-07-02 05:00:00,24.9,0.0,1.96,302
2025-07-02 06:00:00,25.2,0.0,2.17,299
2025-07-02 07:00:00,26.2,0.0,3.24,290
2025-07-02 08:00:00,27.1,0.0,3.04,290
2025-07-02 09:00:00,28.1,0.0,2.8,292
2025-07-02 10:00:00,29.5,0.0,2.28,279
2025-07-02 11:00:00,30.5,0.0,2.51,283
2025-07-02 12:00:00,31.5,0.0,3.11,281
2025-07-02 13:00:00,32.0,0.0,3.55,280
2025-07-02 14:00:00,32.1,0.0,3.47,277
