timestamp,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,wind_speed_10m,wind_direction_10m,surface_pressure,cloud_cover,shortwave_radiation,wbgt_approx,heat_alert_level
2025-08-05 06:00:00,28.4,78,24.0,33.1,0.0,9.5,194,1007.2,15,7.0,31.863743381451737,4
2025-08-05 07:00:00,29.1,73,23.9,33.9,0.0,8.2,203,1007.3,25,110.0,31.959860899570618,4
2025-08-05 08:00:00,29.8,71,23.9,34.6,0.0,8.1,215,1007.7,37,296.0,32.50147759283854,4
2025-08-05 09:00:00,30.6,69,24.2,35.8,0.0,7.5,207,1007.7,31,478.0,33.15726648090135,4
2025-08-05 10:00:00,31.7,64,24.1,37.2,0.0,7.6,194,1007.8,26,627.0,33.63062296325061,4
2025-08-05 11:00:00,32.7,60,23.8,38.4,0.0,8.8,181,1007.5,21,733.0,34.102107238307276,4
2025-08-05 12:00:00,33.5,56,23.5,39.4,0.1,9.2,200,1007.2,19,811.0,34.277739966184704,4
2025-08-05 13:00:00,34.1,53,23.2,40.2,0.0,8.6,200,1006.6,13,841.0,34.37504944008538,4
2025-08-05 14:00:00,33.8,55,23.6,39.7,0.1,8.3,210,1006.3,62,772.0,34.43318438110023,4
2025-08-05 15:00:00,33.2,58,23.8,39.1,0.1,4.0,260,1006.0,15,629.0,34.31746285788655,4
2025-08-05 16:00:00,33.1,57,23.4,37.2,0.2,11.2,274,1006.1,57,561.0,33.998215309025525,4
2025-08-05 17:00:00,30.6,71,24.9,35.8,0.9,9.9,285,1006.5,46,223.0,33.501239422376756,4
2025-08-05 18:00:00,30.9,69,24.6,35.7,0.0,12.0,282,1006.5,44,196.0,33.53190522138485,4
2025-08-05 19:00:00,30.7,68,24.2,34.9,0.0,13.7,286,1006.9,83,60.0,33.1088390266447,4
2025-08-05 20:00:00,30.0,72,24.5,34.4,0.0,13.6,288,1007.2,80,1.0,32.915575199660324,4
2025-08-05 21:00:00,29.4,76,24.8,34.2,0.0,12.1,293,1007.9,4,0.0,32.8124615276441,4
2025-08-05 22:00:00,29.2,77,24.9,34.6,0.0,8.5,275,1007.9,2,0.0,32.71805576670006,4
2025-08-05 23:00:00,28.4,84,25.5,35.0,0.0,3.1,239,1008.1,6,0.0,32.77304671848648,4
2025-08-06 00:00:00,28.3,86,25.8,35.4,0.0,1.1,189,1007.7,8,0.0,32.94407891914675,4
2025-08-06 01:00:00,28.1,87,25.9,35.4,0.0,0.6,162,1007.5,10,0.0,32.830013049719,4
2025-08-06 02:00:00,28.0,88,25.9,35.2,0.0,1.2,207,1007.5,10,0.0,32.84628649113083,4
2025-08-06 03:00:00,27.6,88,25.5,34.2,0.0,3.6,221,1007.1,1,0.0,32.31946099575145,4
2025-08-06 04:00:00,27.8,84,24.8,33.7,0.0,4.6,222,1007.1,4,0.0,31.996680723213668,4
2025-08-06 05:00:00,27.4,85,24.6,33.3,0.0,3.6,243,1007.2,9,0.0,31.629367694173215,4
2025-08-06 06:00:00,28.0,81,24.5,33.5,0.0,6.3,250,1007.7,20,7.0,31.80978642933634,4
2025-08-06 07:00:00,28.9,77,24.5,33.6,0.0,12.0,223,1007.6,78,106.0,32.33824957689281,4
2025-08-06 08:00:00,29.4,77,25.0,33.7,0.0,16.2,220,1007.6,100,272.0,32.97302286353416,4
2025-08-06 09:00:00,30.4,73,25.0,34.5,0.0,18.2,219,1007.2,81,463.0,33.58932543239234,4
2025-08-06 10:00:00,31.6,69,25.1,37.0,0.0,12.8,219,1006.9,39,628.0,34.41801735222295,4
2025-08-06 11:00:00,33.0,60,24.1,38.3,0.1,14.6,238,1006.8,100,780.0,34.4693848675752,4
2025-08-06 12:00:00,34.2,53,23.3,39.0,0.0,14.6,238,1006.0,32,771.0,34.49358043892732,4
2025-08-06 13:00:00,32.5,62,24.3,38.3,0.8,13.8,244,1005.9,11,842.0,34.24189292465259,4
2025-08-06 14:00:00,34.0,54,23.5,38.9,0.1,16.5,229,1005.2,84,841.0,34.46509535070392,4
2025-08-06 15:00:00,34.0,54,23.3,37.0,0.1,17.8,227,1004.5,80,482.0,34.46509535070392,4
2025-08-06 16:00:00,34.3,52,22.9,36.7,0.0,20.8,230,1004.0,19,555.0,34.40063056962441,4
2025-08-06 17:00:00,33.4,55,23.0,36.2,0.0,18.4,233,1003.7,16,391.0,33.95645204512042,4
2025-08-06 18:00:00,32.5,57,23.0,35.4,0.0,18.1,238,1003.7,19,201.0,33.284280592019314,4
2025-08-06 19:00:00,31.6,63,23.6,34.8,0.0,18.8,225,1003.9,100,63.0,33.32577236507313,4
2025-08-06 20:00:00,30.9,67,24.0,34.3,0.0,18.2,226,1004.0,100,0.0,33.182003620765,4
2025-08-06 21:00:00,30.2,71,24.4,33.8,0.0,18.8,223,1004.5,100,0.0,32.99864244163705,4
2025-08-06 22:00:00,30.0,74,24.7,33.5,0.0,20.6,216,1004.1,98,0.0,33.24795228853978,4
2025-08-06 23:00:00,29.4,77,25.0,33.3,0.0,19.0,222,1003.8,100,0.0,32.97302286353416,4
2025-08-07 00:00:00,29.4,77,24.9,33.2,0.0,19.7,233,1003.5,99,0.0,32.97302286353416,4
2025-08-07 01:00:00,28.6,79,24.6,32.2,0.2,19.7,242,1003.2,90,0.0,32.268214561025836,4
2025-08-07 02:00:00,26.9,88,24.7,30.9,2.5,17.7,258,1003.2,95,0.0,31.411972266441797,4
2025-08-07 03:00:00,26.1,95,25.2,30.2,7.5,19.1,262,1003.0,100,0.0,31.324114859097076,4
2025-08-07 04:00:00,26.5,90,24.7,29.6,6.4,23.1,256,1003.1,100,0.0,31.172765368323436,4
2025-08-07 05:00:00,25.8,93,24.6,29.3,2.7,20.4,254,1002.8,100,0.0,30.672700860616068,3
2025-08-07 06:00:00,26.0,93,24.8,29.1,4.8,23.5,254,1003.0,100,2.0,30.929967990715923,3
2025-08-07 07:00:00,26.2,92,24.9,29.3,1.0,24.5,251,1003.2,100,34.0,31.05546160094548,4
2025-08-07 08:00:00,26.1,93,24.8,29.6,0.3,21.3,256,1003.4,100,96.0,31.059158756800297,4
2025-08-07 09:00:00,26.7,89,24.8,30.1,0.3,21.8,257,1003.8,99,188.0,31.293246778836906,4
2025-08-07 10:00:00,26.9,90,25.1,31.3,3.0,16.8,279,1003.5,100,228.0,31.68969209067911,4
2025-08-07 11:00:00,27.7,88,25.5,32.7,0.4,14.2,283,1003.0,95,302.0,32.450597725531544,4
2025-08-07 12:00:00,29.1,82,25.8,35.1,0.0,9.3,257,1003.0,100,397.0,33.38015470910672,4
2025-08-07 13:00:00,30.0,78,25.8,35.6,0.1,11.4,237,1002.6,100,478.0,33.91270646629869,4
2025-08-07 14:00:00,30.3,74,25.1,35.5,0.0,11.3,277,1002.0,48,358.0,33.630976580929016,4
2025-08-07 15:00:00,31.0,69,24.5,35.3,0.0,16.7,271,1001.9,100,616.0,33.65746229385727,4
2025-08-07 16:00:00,29.7,76,25.0,34.0,0.0,16.5,281,1001.7,100,201.0,33.1947939114315,4
2025-08-07 17:00:00,29.0,82,25.6,34.0,0.0,14.9,281,1001.9,100,89.0,33.2490140756238,4
2025-08-07 18:00:00,29.4,79,25.3,33.7,0.0,17.8,262,1001.8,100,186.0,33.294145535314264,4
2025-08-07 19:00:00,28.8,82,25.4,33.2,0.1,17.8,262,1002.2,100,32.0,32.98784982104032,4
2025-08-07 20:00:00,28.3,85,25.5,32.4,0.3,19.8,263,1002.6,100,0.0,32.7934047456683,4
2025-08-07 21:00:00,27.9,88,25.6,31.9,0.1,21.2,257,1003.0,100,0.0,32.7140088527334,4
2025-08-07 22:00:00,28.2,80,24.5,32.7,0.0,13.1,270,1003.9,100,0.0,31.913576419016156,4
2025-08-07 23:00:00,26.8,90,25.0,31.5,0.3,13.1,293,1003.6,85,0.0,31.559903036615655,4
2025-08-08 00:00:00,26.8,90,25.0,32.7,0.1,5.4,300,1003.2,82,0.0,31.559903036615655,4
2025-08-08 01:00:00,25.5,95,24.7,30.3,0.8,11.8,313,1003.1,100,0.0,30.545283895834633,3
2025-08-08 02:00:00,24.3,99,24.0,28.6,1.2,12.5,298,1003.3,96,0.0,29.50361985008893,3
2025-08-08 03:00:00,24.8,93,23.6,29.4,1.0,8.3,268,1003.1,30,0.0,29.408239032257338,3
2025-08-08 04:00:00,25.5,94,24.4,30.7,0.0,7.5,278,1002.9,100,0.0,30.41742301272058,3
2025-08-08 05:00:00,25.8,94,24.7,31.0,0.4,8.9,257,1002.9,92,0.0,30.80285248277323,3
2025-08-08 06:00:00,25.8,95,24.9,30.6,0.4,12.4,249,1003.3,100,5.0,30.93300410493039,3
2025-08-08 07:00:00,26.5,92,25.0,31.2,0.3,13.6,252,1003.6,100,55.0,31.444037932063956,4
2025-08-08 08:00:00,27.0,92,25.5,31.9,0.0,15.1,258,1003.7,100,146.0,32.099207739569174,4
2025-08-08 09:00:00,27.4,88,25.2,32.0,0.2,15.4,253,1004.1,100,250.0,32.05831714220285,4
2025-08-08 10:00:00,29.2,75,24.4,32.6,0.1,20.3,239,1004.5,99,539.0,32.40061016237019,4
2025-08-08 11:00:00,29.4,69,23.1,32.8,0.1,20.7,240,1004.7,79,728.0,31.688532176413727,4
2025-08-08 12:00:00,30.5,62,22.2,33.6,0.0,19.6,260,1004.5,87,737.0,31.836002939486104,4
2025-08-08 13:00:00,30.9,55,20.8,33.1,0.0,22.2,274,1004.2,85,803.0,31.0825940170459,4
2025-08-08 14:00:00,30.5,55,20.5,32.6,0.0,22.6,280,1004.0,100,826.0,30.638946155995736,3
2025-08-08 15:00:00,30.1,58,21.0,31.8,0.0,20.7,284,1004.0,100,619.0,30.70098787651813,3
2025-08-08 16:00:00,29.4,62,21.4,31.0,0.0,20.4,282,1003.9,100,477.0,30.56460282518335,3
2025-08-08 17:00:00,28.5,70,22.5,31.1,0.0,17.8,288,1004.3,100,217.0,30.76969604540451,3
2025-08-08 18:00:00,28.0,75,23.1,31.3,0.0,15.7,288,1004.6,100,81.0,30.921357804941056,3
2025-08-08 19:00:00,27.5,79,23.4,30.8,0.0,16.4,266,1005.2,100,25.0,30.894317109299312,3
2025-08-08 20:00:00,26.4,84,23.5,29.6,0.0,17.7,276,1005.7,100,0.0,30.235413508017864,3
2025-08-08 21:00:00,25.6,87,23.4,29.5,0.3,12.2,253,1006.4,99,0.0,29.645185750657642,3
2025-08-08 22:00:00,26.9,85,24.1,31.9,0.0,7.7,273,1006.1,100,0.0,30.995392530085827,3
2025-08-08 23:00:00,26.4,88,24.3,31.6,0.0,7.3,300,1006.2,96,0.0,30.774776056018712,3
2025-08-09 00:00:00,25.6,91,24.1,31.6,0.0,1.3,360,1006.1,100,0.0,30.159667854136156,3
2025-08-09 01:00:00,26.0,91,24.4,32.0,0.0,1.8,323,1005.8,100,0.0,30.666570829625257,3
2025-08-09 02:00:00,25.5,93,24.2,31.5,0.0,2.3,342,1005.6,89,0.0,30.289562129606534,3
2025-08-09 03:00:00,25.4,92,24.0,31.4,0.0,0.6,146,1005.3,100,0.0,30.0354742160245,3
2025-08-09 04:00:00,25.6,92,24.2,31.7,0.0,0.7,346,1005.2,100,0.0,30.28828838000579,3
2025-08-09 05:00:00,25.6,92,24.2,31.7,0.0,0.5,90,1005.5,100,0.0,30.28828838000579,3
2025-08-09 06:00:00,25.6,91,24.0,31.5,0.1,1.6,117,1005.9,100,3.0,30.159667854136156,3
2025-08-09 07:00:00,26.8,86,24.4,32.7,0.0,2.7,148,1006.1,100,68.0,31.007711790543848,4
2025-08-09 08:00:00,27.7,75,23.0,32.3,0.5,5.6,184,1006.1,100,149.0,30.55899465244166,3
2025-08-09 09:00:00,27.9,75,23.1,32.3,0.0,8.2,199,1006.4,100,218.0,30.800245044943242,3
2025-08-09 10:00:00,27.5,79,23.5,32.2,0.2,6.6,202,1006.6,100,222.0,30.894317109299312,3
2025-08-09 11:00:00,27.0,79,23.1,30.9,0.6,11.0,206,1006.4,100,250.0,30.283417515499618,3
2025-08-09 12:00:00,26.1,86,23.5,30.1,2.5,12.2,202,1006.4,100,176.0,30.131812398761564,3
2025-08-09 13:00:00,25.9,79,22.0,28.4,0.2,17.1,226,1006.5,100,265.0,28.968225688359002,3
2025-08-09 14:00:00,23.9,89,22.0,27.8,6.9,6.3,183,1006.0,100,172.0,27.83554795373966,2
2025-08-09 15:00:00,23.8,93,22.5,28.5,4.3,4.0,108,1005.6,100,94.0,28.17908817140808,3
2025-08-09 16:00:00,24.0,92,22.8,27.6,1.1,12.1,96,1005.0,100,122.0,28.305240618741678,3
2025-08-09 17:00:00,24.7,89,22.9,27.6,0.3,17.3,105,1004.4,100,176.0,28.79606751288735,3
2025-08-09 18:00:00,24.8,94,23.7,28.2,1.2,17.0,117,1004.0,100,67.0,29.530891064862256,3
2025-08-09 19:00:00,25.5,93,24.4,30.1,0.6,12.3,128,1003.9,100,15.0,30.289562129606534,3
2025-08-09 20:00:00,25.9,95,24.9,31.2,1.1,8.8,160,1004.0,100,0.0,31.062995448026644,4
2025-08-09 21:00:00,26.1,95,25.2,31.4,1.1,10.8,183,1004.2,100,0.0,31.324114859097076,4
2025-08-09 22:00:00,26.8,93,25.5,32.0,0.4,12.7,149,1003.8,100,0.0,31.974046471169512,4
2025-08-09 23:00:00,26.5,95,25.5,32.3,0.5,8.4,155,1003.7,100,0.0,31.85094677767474,4
2025-08-10 00:00:00,26.4,93,25.2,30.9,1.5,16.2,190,1003.1,100,0.0,31.448979241019774,4
2025-08-10 01:00:00,25.7,94,24.6,30.4,3.4,12.0,217,1003.1,100,0.0,30.674005385474793,3
2025-08-10 02:00:00,25.8,94,24.8,30.0,2.4,16.2,204,1003.0,100,0.0,30.80285248277323,3
2025-08-10 03:00:00,25.6,94,24.6,30.1,3.5,13.6,223,1002.7,100,0.0,30.54552943174504,3
2025-08-10 04:00:00,25.5,95,24.6,30.1,3.1,13.4,221,1002.1,100,0.0,30.545283895834633,3
2025-08-10 05:00:00,25.7,93,24.5,30.0,2.5,14.4,227,1002.1,100,0.0,30.54462128562932,3
2025-08-10 06:00:00,25.6,94,24.5,30.4,2.0,11.6,215,1001.9,100,1.0,30.54552943174504,3
2025-08-10 07:00:00,25.8,95,24.9,30.9,1.8,10.6,227,1002.9,100,31.0,30.93300410493039,3
2025-08-10 08:00:00,25.6,95,24.9,30.2,3.8,14.3,233,1002.9,100,45.0,30.67414995761467,3
2025-08-10 09:00:00,26.6,93,25.4,31.1,2.6,17.0,212,1003.1,100,49.0,31.7107493146099,4
2025-08-10 10:00:00,27.5,89,25.5,32.2,1.6,17.1,204,1002.6,100,298.0,32.33252180667897,4
2025-08-10 11:00:00,27.5,90,25.7,32.1,3.0,17.3,203,1003.1,100,140.0,32.476342276416936,4
2025-08-10 12:00:00,26.6,93,25.4,31.3,4.9,15.6,218,1002.8,100,71.0,31.7107493146099,4
2025-08-10 13:00:00,26.5,93,25.3,30.5,4.1,19.6,212,1002.2,100,40.0,31.579674213934215,4
2025-08-10 14:00:00,26.4,93,25.1,30.2,4.5,20.8,215,1001.8,100,62.0,31.448979241019774,4
2025-08-10 15:00:00,26.4,94,25.3,31.1,3.5,15.3,205,1001.5,100,72.0,31.583819878019987,4
2025-08-10 16:00:00,26.5,93,25.3,30.6,3.8,19.1,201,1000.7,100,35.0,31.579674213934215,4
2025-08-10 17:00:00,26.8,91,25.2,30.4,4.1,22.4,212,1000.7,100,89.0,31.69795084813361,4
2025-08-10 18:00:00,26.2,94,25.2,29.9,5.0,22.1,244,1000.5,100,27.0,31.321984679226905,4
2025-08-10 19:00:00,26.2,94,25.1,29.0,3.8,27.8,253,1001.4,100,7.0,31.321984679226905,4
2025-08-10 20:00:00,26.0,95,25.1,29.9,6.7,20.6,264,1002.1,100,0.0,31.193365151806585,4
2025-08-10 21:00:00,26.0,95,25.1,30.4,11.0,16.7,270,1002.9,100,0.0,31.193365151806585,4
2025-08-10 22:00:00,26.9,92,25.5,32.1,0.0,11.9,239,1002.8,98,0.0,31.967411914916422,4
2025-08-10 23:00:00,27.0,92,25.5,32.2,0.0,13.0,237,1003.0,100,0.0,32.099207739569174,4
2025-08-11 00:00:00,26.9,93,25.5,32.1,0.0,12.5,266,1003.0,100,0.0,32.10627182703508,4
2025-08-11 01:00:00,26.5,91,25.0,31.1,0.0,14.4,270,1002.9,100,0.0,31.308401650193694,4
2025-08-11 02:00:00,26.5,89,24.6,30.4,0.0,17.8,254,1002.9,100,0.0,31.037129086453174,4
2025-08-11 03:00:00,26.5,88,24.4,30.6,0.1,15.0,264,1003.2,100,0.0,30.901492804582915,3
2025-08-11 04:00:00,26.1,91,24.5,30.6,0.0,12.8,253,1003.1,100,0.0,30.794202654503515,3
2025-08-11 05:00:00,25.5,95,24.8,31.0,2.7,7.8,266,1003.2,100,0.0,30.545283895834633,3
2025-08-11 06:00:00,25.5,96,25.0,31.2,2.5,7.5,255,1003.4,100,1.0,30.67314477894868,3
2025-08-11 07:00:00,25.3,96,24.7,30.8,3.1,7.4,267,1003.8,100,14.0,30.41501901716417,3
2025-08-11 08:00:00,25.8,95,24.9,31.5,2.1,6.5,257,1004.0,100,45.0,30.93300410493039,3
2025-08-11 09:00:00,26.0,95,25.2,31.8,2.7,7.5,280,1004.3,100,104.0,31.193365151806585,4
2025-08-11 10:00:00,25.8,97,25.2,30.9,13.7,11.8,236,1004.9,100,75.0,31.193307349244716,4
2025-08-11 11:00:00,26.4,94,25.3,31.4,3.2,13.0,250,1005.2,100,131.0,31.583819878019987,4
2025-08-11 12:00:00,27.4,87,25.0,32.0,0.7,15.0,260,1005.4,100,333.0,31.91533399285964,4
2025-08-11 13:00:00,27.4,89,25.4,33.1,2.3,9.0,254,1005.3,100,416.0,32.20130029154607,4
2025-08-11 14:00:00,26.8,93,25.5,32.9,5.1,6.1,220,1005.5,100,290.0,31.974046471169512,4
2025-08-11 15:00:00,26.4,93,25.1,31.6,3.9,11.1,253,1005.8,100,94.0,31.448979241019774,4
2025-08-11 16:00:00,25.9,95,25.0,31.9,4.1,4.4,258,1005.5,100,146.0,31.062995448026644,4
2025-08-11 17:00:00,25.1,96,24.5,31.2,2.8,2.1,195,1005.5,100,47.0,30.158383267777413,3
2025-08-11 18:00:00,24.9,96,24.2,30.6,2.6,3.3,112,1005.7,100,23.0,29.903224588479834,3
2025-08-11 19:00:00,24.8,98,24.4,30.4,1.6,4.5,40,1006.3,100,16.0,30.021499195281926,3
2025-08-11 20:00:00,24.9,96,24.2,29.8,1.2,9.6,86,1006.1,100,0.0,29.903224588479834,3
2025-08-11 21:00:00,25.9,94,24.8,30.9,0.0,10.4,105,1006.7,99,0.0,30.932072338047416,3
2025-08-11 22:00:00,27.5,89,25.5,32.7,0.0,12.7,155,1006.9,100,0.0,32.33252180667897,4
2025-08-11 23:00:00,27.6,85,24.9,33.1,0.0,7.9,177,1007.3,100,0.0,31.88547482544174,4
2025-08-12 00:00:00,27.5,85,24.8,32.7,0.0,10.1,178,1007.2,100,0.0,31.757239927727106,4
2025-08-12 01:00:00,27.5,84,24.6,32.6,0.0,9.8,175,1007.5,100,0.0,31.613419457989142,4
2025-08-12 02:00:00,27.5,84,24.5,32.4,0.2,10.6,198,1007.3,100,0.0,31.613419457989142,4
2025-08-12 03:00:00,27.5,84,24.5,32.1,0.1,11.8,200,1007.6,100,0.0,31.613419457989142,4
2025-08-12 04:00:00,27.6,83,24.5,32.3,0.0,11.7,193,1007.8,100,0.0,31.596150711901934,4
2025-08-12 05:00:00,27.3,86,24.7,31.8,0.1,13.9,214,1008.3,100,0.0,31.644006655279338,4
2025-08-12 06:00:00,27.4,86,24.9,31.8,0.0,15.3,221,1008.8,100,2.0,31.772350843516428,4
2025-08-12 07:00:00,27.4,85,24.6,31.4,0.1,16.7,233,1009.8,100,58.0,31.629367694173215,4
2025-08-12 08:00:00,27.5,85,24.9,32.0,0.0,15.3,236,1010.3,99,120.0,31.757239927727106,4
2025-08-12 09:00:00,28.3,83,25.0,33.2,0.0,12.7,237,1010.6,100,300.0,32.4920563987114,4
2025-08-12 10:00:00,27.5,86,24.9,32.3,3.2,12.4,251,1011.5,100,455.0,31.90106039746507,4
2025-08-12 11:00:00,28.3,84,25.4,34.7,0.2,3.8,225,1011.4,99,405.0,32.64273057218985,4
2025-08-12 12:00:00,26.8,89,24.9,33.6,2.4,1.9,22,1011.8,100,621.0,31.421855225097705,4
2025-08-12 13:00:00,27.8,86,25.1,33.6,0.2,7.1,319,1011.9,99,478.0,32.28939693090923,4
2025-08-12 14:00:00,27.1,85,24.5,32.3,0.3,8.3,346,1011.9,100,320.0,31.247911535671836,4
2025-08-12 15:00:00,29.0,79,25.1,35.7,0.0,4.9,327,1012.1,100,640.0,32.77830624358878,4
2025-08-12 16:00:00,29.0,80,25.1,35.5,0.1,1.5,291,1011.9,100,328.0,32.93520885426712,4
2025-08-12 17:00:00,29.0,81,25.5,35.8,0.1,1.7,252,1012.1,100,248.0,33.09211146494546,4
2025-08-12 18:00:00,26.4,87,24.1,30.3,1.6,15.1,273,1013.3,100,127.0,30.6399354190185,3
2025-08-12 19:00:00,25.4,92,24.0,31.2,0.8,1.8,315,1013.1,100,10.0,30.0354742160245,3
2025-08-12 20:00:00,25.2,95,24.5,31.1,0.0,3.6,45,1013.6,100,0.0,30.160910330018357,3
2025-08-12 21:00:00,25.4,96,24.6,31.0,0.0,6.2,75,1014.2,100,0.0,30.543894834112518,3
2025-08-12 22:00:00,26.1,89,24.2,31.4,0.0,6.7,36,1014.1,79,0.0,30.529246552206736,3
2025-08-12 23:00:00,26.1,90,24.4,32.0,0.0,3.5,51,1014.4,77,0.0,30.661724603355125,3
2025-08-13 00:00:00,26.4,90,24.5,32.3,0.0,3.7,67,1014.2,90,0.0,31.04445733001914,4
2025-08-13 01:00:00,26.4,92,25.0,32.4,0.0,4.8,77,1014.0,99,0.0,31.314138604019565,4
2025-08-13 02:00:00,26.4,94,25.4,32.5,0.0,5.9,50,1014.3,100,0.0,31.583819878019987,4
2025-08-13 03:00:00,26.1,96,25.5,32.3,0.0,6.0,44,1014.5,99,0.0,31.456592910245465,4
2025-08-13 04:00:00,25.9,97,25.4,32.1,0.0,5.5,41,1014.4,84,0.0,31.3248416679851,4
2025-08-13 05:00:00,25.6,97,25.0,31.6,0.0,5.4,37,1014.4,23,0.0,30.931391009353927,3
2025-08-13 06:00:00,25.5,97,25.0,31.2,0.0,7.0,40,1014.8,13,5.0,30.801005662062728,3
2025-08-13 07:00:00,26.8,94,25.8,33.1,0.0,6.9,49,1015.2,6,101.0,32.11209428268746,4
2025-08-13 08:00:00,28.3,88,26.1,35.1,0.0,4.9,92,1015.5,16,279.0,33.245427266103654,4
2025-08-13 09:00:00,29.1,81,25.5,35.2,0.1,6.9,135,1015.7,99,455.0,33.22234428582493,4
2025-08-13 10:00:00,29.6,80,25.9,35.9,0.5,7.5,140,1016.1,98,564.0,33.71666933868721,4
2025-08-13 11:00:00,30.4,76,25.6,38.1,0.2,4.4,148,1016.0,100,731.0,34.09942921728518,4
2025-08-13 12:00:00,31.0,73,25.7,39.3,0.1,5.3,147,1015.5,100,839.0,34.3612572094432,4
2025-08-13 13:00:00,31.5,71,25.6,39.6,0.0,5.9,142,1014.9,100,852.0,34.65241827715795,4
2025-08-13 14:00:00,31.7,69,25.2,39.6,0.0,4.7,152,1014.7,100,817.0,34.54599194475456,4
2025-08-13 15:00:00,31.5,70,25.3,38.6,0.0,3.6,177,1014.2,83,661.0,34.47140534367685,4
2025-08-13 16:00:00,31.2,71,25.2,37.4,0.0,4.8,225,1014.2,48,556.0,34.26552000484167,4
2025-08-13 17:00:00,30.6,72,24.9,36.8,0.0,3.4,254,1014.4,40,376.0,33.673225893114456,4
2025-08-13 18:00:00,30.1,74,24.9,36.4,0.0,2.3,328,1014.7,27,186.0,33.37527418728175,4
2025-08-13 19:00:00,28.7,86,26.1,35.9,0.0,1.9,292,1015.0,76,51.0,33.4746485822204,4
2025-08-13 20:00:00,28.0,91,26.5,35.5,0.0,1.5,306,1015.4,78,0.0,33.29050080332848,4
2025-08-13 21:00:00,27.6,93,26.4,35.2,0.0,0.6,34,1016.0,14,0.0,33.04277127960096,4
2025-08-13 22:00:00,27.2,96,26.6,34.7,0.0,2.4,351,1016.1,82,0.0,32.92923863026506,4
2025-08-13 23:00:00,26.6,98,26.4,34.0,0.0,2.0,5,1016.1,90,0.0,32.39292938528784,4
2025-08-14 00:00:00,26.1,99,26.0,33.4,0.0,0.9,37,1016.0,100,0.0,31.85402706369064,4
2025-08-14 01:00:00,25.9,99,25.6,32.7,0.0,1.7,41,1015.6,100,0.0,31.586687887943558,4
2025-08-14 02:00:00,25.8,97,25.3,32.4,0.0,1.9,61,1015.5,100,0.0,31.193307349244716,4
2025-08-14 03:00:00,25.6,97,25.1,32.1,0.0,2.4,63,1015.5,100,0.0,30.931391009353927,3
2025-08-14 04:00:00,25.9,96,25.1,32.2,0.0,3.3,29,1015.5,100,0.0,31.193918558005873,4
2025-08-14 05:00:00,25.6,96,25.0,31.8,0.0,4.0,36,1015.7,100,0.0,30.8027704834843,3
2025-08-14 06:00:00,25.5,96,24.9,31.7,0.0,3.6,41,1016.0,99,4.0,30.67314477894868,3
2025-08-14 07:00:00,26.5,93,25.4,33.0,0.0,3.4,65,1016.2,100,97.0,31.579674213934215,4
2025-08-14 08:00:00,27.7,89,25.8,34.4,0.0,3.4,90,1016.3,100,258.0,32.59610565423077,4
2025-08-14 09:00:00,28.9,83,25.7,35.5,0.0,3.8,131,1016.2,94,460.0,33.27424564781952,4
2025-08-14 10:00:00,30.1,76,25.3,36.9,0.0,4.8,214,1016.8,9,639.0,33.7095599761272,4
2025-08-14 11:00:00,30.4,75,25.5,37.9,0.0,6.7,211,1016.6,75,771.0,33.9293946223209,4
2025-08-14 12:00:00,30.7,75,25.9,38.8,0.0,7.5,207,1016.2,98,866.0,34.31962686762283,4
2025-08-14 13:00:00,31.0,75,25.9,38.9,0.0,7.7,213,1015.8,100,837.0,34.71315466723617,4
2025-08-14 14:00:00,31.5,68,25.0,38.6,0.0,8.6,234,1015.6,58,812.0,34.10937947671466,4
2025-08-14 15:00:00,31.9,60,23.2,36.8,0.0,12.2,262,1015.2,38,735.0,33.136600744492014,4
2025-08-14 16:00:00,31.5,59,22.6,35.1,0.0,13.1,283,1015.0,18,592.0,32.48026307538478,4
2025-08-14 17:00:00,30.6,66,23.5,34.7,0.0,12.0,282,1015.1,3,424.0,32.64130706868825,4
2025-08-14 18:00:00,29.2,77,24.8,34.2,0.0,11.5,273,1015.0,25,228.0,32.71805576670006,4
2025-08-14 19:00:00,28.1,83,25.0,33.5,0.0,9.6,276,1015.1,100,55.0,32.23427451869744,4
2025-08-14 20:00:00,27.5,89,25.5,33.4,0.0,7.3,280,1015.3,90,0.0,32.33252180667897,4
2025-08-14 21:00:00,26.9,94,25.8,33.4,0.0,4.7,286,1015.8,4,0.0,32.24513173915373,4
2025-08-14 22:00:00,27.4,92,25.9,33.8,0.0,6.1,317,1015.5,22,0.0,32.63024973957571,4
2025-08-14 23:00:00,27.0,93,25.8,33.4,0.0,5.7,328,1015.5,8,0.0,32.238883910651445,4
2025-08-15 00:00:00,26.5,95,25.7,33.2,0.0,3.3,331,1015.4,42,0.0,31.85094677767474,4
2025-08-15 01:00:00,26.4,95,25.5,32.9,0.0,4.1,315,1015.0,45,0.0,31.7186605150202,4
2025-08-15 02:00:00,25.9,94,24.8,31.7,0.8,5.2,319,1014.8,84,0.0,30.932072338047416,3
2025-08-15 03:00:00,25.8,95,25.0,32.2,0.0,1.5,7,1014.9,61,0.0,30.93300410493039,3
2025-08-15 04:00:00,25.8,96,25.0,31.9,0.0,3.9,336,1014.6,55,0.0,31.06315572708755,4
